driver_id,city,vehicle_type,join_date,rating,experience_years
3829,Mumbai,Auto,2023-10-16,4.02,7
3830,Pune,Mini,2021-08-31,4.55,10
3831,Mumbai,Bike,2023-06-25,4.91,2
3832,Mumbai,Auto,2022-11-10,4.26,4
3833,Pune,SUV,2023-12-12,4.81,10
3834,Kolkata,Bike,2022-12-09,3.98,10
3835,Chennai,Auto,2022-11-16,4.15,9
3836,Chennai,SUV,2021-08-03,4.75,7
3837,Delhi,Mini,2021-09-14,4.51,8
3838,Hyderabad,SUV,2023-11-06,4.71,3
3839,Delhi,Bike,2023-12-21,4.57,3
3840,Chennai,Mini,2023-10-27,4.16,3
3841,Kolkata,Auto,2022-06-01,4.42,0
3842,Delhi,Sedan,2021-08-02,4.48,0
3843,Bangalore,Mini,2023-06-20,4.82,1
3844,Bangalore,Sedan,2021-11-13,4.19,4
3845,Mumbai,Mini,2022-01-01,4.1,5
3846,Delhi,Sedan,2022-03-20,4.27,10
3847,Mumbai,Sedan,2021-05-04,4.37,3
3848,Mumbai,Sedan,2023-05-28,4.28,5
3849,Kolkata,Auto,2022-10-28,3.91,6
3850,Delhi,Sedan,2023-09-25,3.9,4
3851,Delhi,Auto,2023-12-14,4.86,4
3852,Hyderabad,Auto,2022-06-05,4.22,0
3853,Kolkata,Bike,2023-11-20,4.74,1
3854,Kolkata,Sedan,2023-09-27,4.68,1
3855,Bangalore,Bike,2022-09-26,4.47,8
3856,Kolkata,Bike,2022-10-25,4.95,4
3857,Hyderabad,Auto,2022-06-15,3.91,10
3858,Kolkata,Sedan,2021-09-10,4.77,1
3859,Bangalore,Sedan,2023-11-12,4.24,5
3860,Mumbai,Mini,2023-06-17,4.57,0
3861,Kolkata,Bike,2022-02-24,4.83,7
3862,Mumbai,Bike,2021-11-15,3.85,5
3863,Delhi,SUV,2022-08-04,4.22,2
3864,Hyderabad,Auto,2022-09-29,4.46,8
3865,Hyderabad,Mini,2022-05-30,4.4,5
3866,Bangalore,Bike,2021-09-27,4.67,2
3867,Bangalore,Mini,2021-12-26,4.53,8
3868,Pune,Sedan,2022-01-27,3.87,9
3869,Bangalore,Sedan,2023-05-28,4.98,4
3870,Chennai,Mini,2022-03-17,4.82,4
3871,Chennai,Sedan,2022-01-18,4.51,9
3872,Chennai,Sedan,2023-06-12,4.6,6
3873,Hyderabad,Auto,2021-05-30,3.87,7
3874,Chennai,Bike,2021-12-09,4.78,2
3875,Pune,Sedan,2022-09-26,4.88,1
3876,Mumbai,Auto,2021-12-21,4.89,8
3877,Hyderabad,Bike,2023-10-22,4.04,1
3878,Pune,SUV,2022-12-03,4.57,1
3879,Kolkata,Auto,2021-09-13,4.52,9
3880,Kolkata,Bike,2023-11-15,4.62,8
3881,Bangalore,Sedan,2022-12-15,4.26,7
3882,Mumbai,Bike,2023-07-25,4.34,1
3883,Kolkata,Auto,2022-03-26,4.71,8
3884,Mumbai,Auto,2021-05-19,4.1,2
3885,Mumbai,Auto,2023-03-17,4.18,9
3886,Mumbai,Bike,2022-10-23,4.67,3
3887,Bangalore,SUV,2021-04-19,4.71,10
3888,Hyderabad,SUV,2023-06-21,3.92,0
3889,Pune,Sedan,2022-05-14,4.77,6
3890,Bangalore,SUV,2022-09-04,4.3,1
3891,Pune,Mini,2021-07-28,4.71,7
3892,Mumbai,Auto,2021-08-30,4.24,0
3893,Pune,Auto,2022-01-22,4.9,0
3894,Mumbai,SUV,2021-10-05,3.93,1
3895,Chennai,Mini,2022-11-10,4.04,7
3896,Bangalore,Mini,2022-08-30,4.3,2
3897,Bangalore,Bike,2022-06-09,4.27,6
3898,Delhi,Auto,2022-02-24,4.65,8
3899,Delhi,SUV,2021-07-11,4.83,7
3900,Bangalore,Sedan,2022-10-03,4.02,9
3901,Bangalore,Mini,2022-06-29,3.82,10
3902,Bangalore,SUV,2023-09-10,4.64,1
3903,Pune,Bike,2022-06-12,4.32,1
3904,Delhi,SUV,2022-12-25,4.74,8
3905,Delhi,Auto,2022-02-10,4.75,10
3906,Mumbai,Mini,2021-08-15,4.92,0
3907,Chennai,Sedan,2023-03-12,4.45,1
3908,Bangalore,Sedan,2021-06-28,3.91,2
3909,Kolkata,Sedan,2023-12-26,4.32,7
3910,Bangalore,Mini,2023-10-17,4.62,6
3911,Mumbai,Mini,2023-01-18,4.99,6
3912,Hyderabad,Mini,2022-10-06,4.78,0
3913,Kolkata,Sedan,2023-01-13,3.86,7
3914,Delhi,Sedan,2023-08-18,4.57,7
3915,Pune,Auto,2023-02-22,3.8,2
3916,Mumbai,Sedan,2022-06-03,4.79,7
3917,Chennai,Mini,2023-10-11,4.64,6
3918,Delhi,Mini,2023-07-24,3.93,10
3919,Kolkata,SUV,2021-06-17,3.99,2
3920,Bangalore,SUV,2023-07-11,4.46,5
3921,Mumbai,SUV,2022-07-03,4.72,5
3922,Kolkata,Auto,2022-02-11,4.85,7
3923,Kolkata,Bike,2023-09-09,4.84,1
3924,Mumbai,Sedan,2023-01-11,4.32,8
3925,Pune,Auto,2021-05-05,4.09,5
3926,Mumbai,Auto,2022-12-29,4.23,2
3927,Bangalore,SUV,2022-09-19,3.97,5
3928,Chennai,SUV,2023-10-12,4.51,0
3929,Pune,Bike,2023-05-18,4.53,7
3930,Pune,Sedan,2021-09-30,4.41,1
3931,Bangalore,Mini,2022-02-27,4.1,8
3932,Pune,Mini,2021-10-02,4.01,3
3933,Hyderabad,Sedan,2022-07-09,4.1,7
3934,Chennai,SUV,2023-12-11,4.41,6
3935,Hyderabad,Sedan,2023-04-30,4.49,3
3936,Pune,Mini,2023-06-23,4.58,5
3937,Hyderabad,Mini,2021-12-17,3.98,3
3938,Bangalore,Mini,2023-10-17,4.5,0
3939,Mumbai,Sedan,2022-07-05,4.01,5
3940,Mumbai,Auto,2022-07-22,4.68,7
3941,Hyderabad,SUV,2023-08-19,3.93,6
3942,Delhi,Auto,2021-07-03,4.62,4
3943,Bangalore,Sedan,2022-05-27,4.52,1
3944,Bangalore,Sedan,2022-09-11,4.81,4
3945,Mumbai,Bike,2022-01-16,4.05,6
3946,Hyderabad,Auto,2021-05-06,3.98,6
3947,Chennai,Auto,2021-09-16,4.04,0
3948,Hyderabad,Bike,2022-11-15,4.02,7
3949,Pune,Mini,2023-01-18,4.89,5
3950,Kolkata,Auto,2023-04-05,4.22,3
3951,Kolkata,Sedan,2022-03-18,4.5,8
3952,Kolkata,Mini,2023-12-06,4.75,3
3953,Kolkata,SUV,2023-11-25,4.59,10
3954,Hyderabad,SUV,2023-10-05,4.18,10
3955,Hyderabad,Auto,2022-06-20,4.05,7
3956,Bangalore,Mini,2021-06-18,4.21,10
3957,Pune,Auto,2022-04-20,3.86,5
3958,Chennai,Auto,2023-09-24,4.02,6
3959,Pune,Sedan,2023-06-22,3.87,10
3960,Mumbai,Mini,2022-07-01,4.84,2
3961,Pune,Bike,2023-10-14,4.25,7
3962,Hyderabad,Mini,2021-10-05,3.96,10
3963,Kolkata,Mini,2021-04-14,4.56,4
3964,Kolkata,Mini,2022-11-20,3.9,5
3965,Bangalore,SUV,2022-09-10,4.98,8
3966,Hyderabad,Auto,2022-12-05,3.9,4
3967,Chennai,SUV,2022-07-09,4.6,9
3968,Delhi,Mini,2021-08-19,4.08,1
3969,Kolkata,Bike,2021-09-29,4.1,7
3970,Pune,Sedan,2023-02-26,3.92,4
3971,Bangalore,Sedan,2023-03-02,4.61,0
3972,Delhi,Bike,2021-09-02,3.85,5
3973,Delhi,Bike,2023-06-03,4.94,4
3974,Chennai,Bike,2023-12-21,4.79,7
3975,Pune,Sedan,2021-09-14,4.24,9
3976,Bangalore,SUV,2023-10-26,4.34,6
3977,Chennai,Bike,2022-12-25,4.48,1
3978,Bangalore,SUV,2022-08-30,4.52,3
3979,Pune,Auto,2021-08-04,4.36,7
3980,Bangalore,Sedan,2022-08-04,4.62,8
3981,Hyderabad,Bike,2023-04-11,4.88,9
3982,Hyderabad,Bike,2022-10-02,3.83,2
3983,Bangalore,Auto,2021-09-29,4.36,6
3984,Bangalore,SUV,2022-04-08,4.64,5
3985,Chennai,Mini,2023-05-09,4.58,1
3986,Hyderabad,Mini,2023-11-07,4.17,0
3987,Kolkata,Auto,2023-06-16,5.0,8
3988,Chennai,Mini,2023-09-07,3.84,1
3989,Bangalore,Bike,2022-07-22,4.98,6
3990,Bangalore,Auto,2022-01-07,3.97,5
3991,Hyderabad,Bike,2022-05-10,4.21,3
3992,Kolkata,SUV,2022-01-21,4.3,2
3993,Kolkata,SUV,2023-02-28,4.55,5
3994,Kolkata,SUV,2023-03-14,4.0,9
3995,Pune,Sedan,2023-03-11,3.94,6
3996,Delhi,Mini,2021-10-29,3.99,6
3997,Hyderabad,Auto,2021-05-27,4.12,7
3998,Chennai,Mini,2023-09-29,3.84,2
3999,Pune,Sedan,2021-08-18,4.93,3
4000,Mumbai,SUV,2022-02-03,4.82,2
4001,Mumbai,Bike,2022-05-14,4.19,4
4002,Kolkata,Bike,2023-03-04,3.88,4
4003,Mumbai,Mini,2023-12-19,3.97,5
4004,Chennai,Bike,2021-04-12,4.06,10
4005,Mumbai,Sedan,2021-04-27,4.56,4
4006,Hyderabad,Mini,2021-07-29,4.64,7
4007,Delhi,Bike,2021-08-15,4.61,5
4008,Mumbai,SUV,2022-06-27,4.53,4
4009,Chennai,Mini,2021-04-21,4.73,6
4010,Chennai,Auto,2022-09-05,4.83,6
4011,Mumbai,Bike,2022-07-09,4.63,0
4012,Mumbai,Mini,2023-03-11,4.21,1
4013,Bangalore,SUV,2022-09-26,3.87,4
4014,Chennai,Sedan,2021-10-24,4.04,1
4015,Bangalore,Bike,2023-10-08,3.91,0
4016,Kolkata,Mini,2022-07-18,4.85,5
4017,Pune,Auto,2023-05-27,3.88,10
4018,Pune,Mini,2022-06-07,4.25,7
4019,Chennai,Sedan,2023-10-12,4.58,4
4020,Hyderabad,Mini,2023-05-04,4.19,2
4021,Delhi,Sedan,2023-04-26,4.94,3
4022,Pune,Bike,2022-09-20,4.44,2
4023,Kolkata,Bike,2023-01-16,4.56,2
4024,Chennai,Auto,2021-12-14,4.31,5
4025,Pune,Auto,2023-08-10,4.76,4
4026,Pune,Bike,2021-07-31,4.1,1
4027,Kolkata,Auto,2023-07-27,4.11,0
4028,Chennai,Mini,2021-11-22,4.49,10
4029,Pune,Mini,2022-12-06,4.32,10
4030,Chennai,Mini,2023-03-03,4.6,1
4031,Delhi,Auto,2022-01-08,4.78,0
4032,Kolkata,Sedan,2021-07-08,3.89,8
4033,Bangalore,Auto,2021-11-07,4.22,5
4034,Pune,Auto,2022-06-07,4.97,4
4035,Pune,SUV,2021-10-27,4.65,5
4036,Mumbai,Sedan,2022-04-21,4.66,9
4037,Pune,Auto,2023-08-21,4.71,1
4038,Bangalore,Auto,2021-04-11,4.28,8
4039,Chennai,Sedan,2023-03-25,4.63,6
4040,Mumbai,Sedan,2023-04-09,4.83,1
4041,Bangalore,Bike,2021-05-09,4.8,8
4042,Pune,Sedan,2022-04-01,4.45,4
4043,Mumbai,SUV,2022-11-13,4.41,5
4044,Bangalore,Auto,2023-06-28,4.15,10
4045,Kolkata,Auto,2023-02-13,4.16,3
4046,Hyderabad,SUV,2021-09-03,3.81,7
4047,Mumbai,SUV,2021-06-22,4.05,7
4048,Pune,Sedan,2021-07-09,4.7,0
4049,Bangalore,Bike,2021-10-07,4.45,5
4050,Delhi,Bike,2023-06-16,4.69,5
4051,Bangalore,Bike,2022-09-15,4.14,10
4052,Pune,Mini,2022-11-14,4.13,0
4053,Hyderabad,SUV,2022-08-12,3.97,1
4054,Bangalore,Mini,2022-03-20,4.34,1
4055,Mumbai,Bike,2021-05-04,3.98,2
4056,Mumbai,Mini,2023-01-03,4.16,4
4057,Bangalore,Bike,2022-06-26,4.07,2
4058,Pune,Sedan,2022-10-23,4.57,7
4059,Chennai,SUV,2021-09-03,4.83,3
4060,Pune,Mini,2023-07-09,4.42,4
4061,Delhi,Sedan,2021-04-06,4.84,10
4062,Kolkata,Sedan,2023-01-31,4.81,1
4063,Chennai,Auto,2022-12-09,4.53,4
4064,Kolkata,Sedan,2023-05-21,4.29,5
4065,Mumbai,Auto,2023-09-19,4.6,7
4066,Hyderabad,Auto,2023-02-23,3.88,8
4067,Bangalore,Bike,2022-08-25,4.28,1
4068,Delhi,Sedan,2023-01-09,4.95,3
4069,Chennai,SUV,2021-11-24,3.9,5
4070,Hyderabad,SUV,2023-01-22,4.2,4
4071,Hyderabad,Bike,2022-12-18,4.72,5
4072,Hyderabad,Bike,2023-07-12,4.83,2
4073,Delhi,Bike,2021-04-15,4.33,8
4074,Delhi,Sedan,2021-08-13,4.79,0
4075,Kolkata,Auto,2022-09-16,3.98,0
4076,Mumbai,Mini,2022-09-21,4.04,2
4077,Kolkata,Auto,2023-12-27,4.97,3
4078,Chennai,SUV,2023-03-19,4.83,0
4079,Mumbai,SUV,2022-08-19,4.75,5
4080,Pune,Mini,2023-09-22,4.57,2
4081,Kolkata,Bike,2023-10-05,4.73,3
4082,Bangalore,Mini,2023-08-29,4.05,3
4083,Hyderabad,Bike,2023-09-10,4.22,9
4084,Mumbai,SUV,2021-09-02,4.04,2
4085,Delhi,Auto,2021-09-26,4.33,7
4086,Hyderabad,Mini,2022-04-23,4.12,3
4087,Chennai,Bike,2022-04-04,4.01,9
4088,Chennai,Auto,2021-12-26,4.07,7
4089,Mumbai,Sedan,2021-10-21,4.8,3
4090,Bangalore,SUV,2022-12-24,3.81,1
4091,Pune,SUV,2021-05-08,4.51,1
4092,Hyderabad,Mini,2022-04-06,3.87,6
4093,Mumbai,Mini,2023-12-03,4.61,0
4094,Bangalore,Auto,2021-05-04,4.43,2
4095,Hyderabad,SUV,2022-07-19,3.9,1
4096,Delhi,Sedan,2023-06-02,3.83,3
4097,Kolkata,SUV,2021-11-13,3.92,9
4098,Delhi,Bike,2022-06-13,4.87,2
4099,Kolkata,Bike,2023-06-03,3.95,9
4100,Pune,Sedan,2023-06-05,4.44,1
4101,Kolkata,Auto,2021-06-04,4.65,5
4102,Bangalore,Sedan,2022-11-29,4.04,9
4103,Delhi,SUV,2022-08-20,4.06,1
4104,Delhi,Auto,2021-09-07,4.88,8
4105,Kolkata,Auto,2022-05-06,4.55,10
4106,Hyderabad,SUV,2023-01-24,4.79,8
4107,Hyderabad,Mini,2022-06-21,4.38,1
4108,Bangalore,SUV,2022-03-21,4.11,7
4109,Kolkata,Sedan,2023-03-21,4.85,2
4110,Delhi,Sedan,2021-05-08,4.73,6
4111,Kolkata,Bike,2021-05-07,3.91,9
4112,Bangalore,Auto,2021-08-12,4.12,3
4113,Delhi,Sedan,2021-11-02,4.44,0
4114,Pune,SUV,2023-04-02,3.8,10
4115,Delhi,SUV,2021-10-11,4.72,3
4116,Chennai,Auto,2023-09-13,4.9,8
4117,Hyderabad,SUV,2021-11-09,4.06,1
4118,Delhi,Bike,2021-10-09,4.57,10
4119,Bangalore,Sedan,2023-07-23,4.09,4
4120,Kolkata,Bike,2023-06-19,4.02,6
4121,Chennai,SUV,2021-06-07,3.83,0
4122,Pune,Auto,2022-09-16,4.5,6
4123,Chennai,Bike,2022-06-04,4.86,10
4124,Chennai,Auto,2022-06-23,4.46,0
4125,Kolkata,Sedan,2023-12-15,4.27,5
4126,Pune,Sedan,2022-05-21,4.02,1
4127,Pune,Auto,2023-03-21,4.26,1
4128,Chennai,Mini,2021-08-03,4.0,1
4129,Bangalore,SUV,2022-04-24,4.29,7
4130,Hyderabad,SUV,2023-01-20,4.06,3
4131,Delhi,Auto,2021-08-05,4.99,9
4132,Chennai,Auto,2022-01-16,4.04,8
4133,Kolkata,Mini,2023-07-07,4.26,0
4134,Pune,Auto,2021-07-09,4.38,3
4135,Delhi,SUV,2021-10-24,4.96,0
4136,Mumbai,Mini,2022-02-24,4.97,0
4137,Hyderabad,Mini,2022-10-11,4.58,2
4138,Kolkata,Bike,2023-12-13,4.66,8
4139,Mumbai,Auto,2022-11-01,4.59,1
4140,Bangalore,Sedan,2023-02-23,4.18,4
4141,Pune,SUV,2022-04-21,4.65,6
4142,Mumbai,Sedan,2022-05-04,4.21,2
4143,Delhi,Bike,2022-09-04,4.16,8
4144,Mumbai,Mini,2022-02-19,3.91,1
4145,Bangalore,Mini,2023-03-23,4.3,4
4146,Kolkata,Mini,2023-03-24,4.37,7
4147,Mumbai,Bike,2023-08-01,4.47,0
4148,Bangalore,Bike,2021-08-24,4.95,8
4149,Bangalore,Mini,2023-11-17,4.44,5
4150,Delhi,SUV,2023-03-24,4.2,3
4151,Bangalore,SUV,2023-09-29,4.51,8
4152,Chennai,Auto,2023-06-17,3.97,2
4153,Bangalore,SUV,2022-06-17,4.33,8
4154,Hyderabad,Sedan,2022-11-28,3.88,0
4155,Kolkata,Bike,2023-10-16,4.36,4
4156,Chennai,Mini,2022-02-07,4.95,9
4157,Pune,Mini,2022-03-10,4.11,9
4158,Mumbai,Mini,2022-05-11,4.88,9
4159,Bangalore,Sedan,2021-12-12,4.76,1
4160,Kolkata,Mini,2022-05-29,4.87,7
4161,Mumbai,Sedan,2023-06-26,4.82,9
4162,Mumbai,Auto,2023-04-03,4.65,6
4163,Kolkata,Sedan,2022-02-22,4.62,5
4164,Delhi,SUV,2023-03-23,4.41,3
4165,Pune,Bike,2021-08-10,4.19,3
4166,Delhi,Auto,2023-04-08,4.25,10
4167,Pune,SUV,2021-08-14,4.02,6
4168,Pune,Bike,2022-08-01,4.91,5
4169,Kolkata,SUV,2023-12-19,4.4,5
4170,Kolkata,Bike,2023-11-11,4.0,9
4171,Pune,Bike,2022-04-06,4.87,7
4172,Bangalore,SUV,2022-11-01,3.97,8
4173,Chennai,Sedan,2023-11-09,4.7,7
4174,Bangalore,SUV,2023-04-29,4.32,4
4175,Pune,Bike,2023-08-10,4.66,5
4176,Pune,SUV,2021-08-24,4.32,1
4177,Mumbai,Auto,2023-01-26,3.8,1
4178,Delhi,Sedan,2022-03-31,3.9,2
4179,Delhi,Sedan,2022-07-04,4.53,0
4180,Delhi,Sedan,2023-12-12,4.96,6
4181,Delhi,Sedan,2021-09-04,4.56,3
4182,Chennai,SUV,2023-01-16,5.0,9
4183,Bangalore,Bike,2023-03-16,4.11,7
4184,Bangalore,SUV,2023-07-28,4.41,9
4185,Kolkata,Bike,2023-03-24,4.94,2
4186,Kolkata,SUV,2023-08-17,4.48,8
4187,Bangalore,Bike,2022-02-16,4.94,2
4188,Hyderabad,Mini,2021-05-02,4.68,9
4189,Bangalore,Bike,2021-09-22,4.3,0
4190,Hyderabad,SUV,2022-11-26,4.08,0
4191,Pune,Auto,2023-05-14,4.75,6
4192,Pune,Sedan,2021-12-31,4.67,7
4193,Mumbai,Auto,2021-04-12,3.98,7
4194,Pune,Auto,2023-05-15,4.9,0
4195,Chennai,Bike,2023-06-01,4.36,5
4196,Chennai,Mini,2023-12-09,4.76,7
4197,Delhi,Sedan,2023-11-05,4.81,0
4198,Kolkata,SUV,2022-09-05,3.84,2
4199,Pune,Bike,2022-04-11,4.35,1
4200,Chennai,Bike,2023-07-21,4.28,4
4201,Chennai,SUV,2021-10-14,3.85,8
4202,Kolkata,SUV,2022-03-08,4.86,6
4203,Bangalore,Bike,2021-08-19,3.84,9
4204,Kolkata,Bike,2022-06-04,4.23,8
4205,Delhi,Mini,2021-07-10,4.05,7
4206,Kolkata,Bike,2023-09-21,4.05,10
4207,Delhi,SUV,2023-09-12,4.22,9
4208,Kolkata,Sedan,2023-08-04,5.0,4
4209,Pune,Bike,2022-12-05,4.31,0
4210,Hyderabad,SUV,2023-07-27,4.4,3
4211,Kolkata,Bike,2022-10-04,4.22,1
4212,Bangalore,Bike,2021-09-20,4.29,2
4213,Bangalore,Sedan,2021-11-13,3.94,2
4214,Bangalore,Bike,2023-04-23,4.36,5
4215,Bangalore,Sedan,2022-05-24,4.76,4
4216,Kolkata,Mini,2021-11-16,4.71,3
4217,Hyderabad,Sedan,2021-10-08,4.57,3
4218,Mumbai,Auto,2021-05-25,3.89,8
4219,Chennai,Mini,2022-12-19,4.32,4
4220,Pune,SUV,2021-04-07,3.9,6
4221,Bangalore,SUV,2023-01-12,4.16,7
4222,Hyderabad,Mini,2022-09-06,4.45,3
4223,Hyderabad,Mini,2023-09-20,4.94,6
4224,Hyderabad,Bike,2023-03-31,4.78,6
4225,Mumbai,Sedan,2023-12-04,4.46,4
4226,Kolkata,Mini,2022-09-02,4.04,9
4227,Bangalore,Sedan,2022-03-15,4.93,0
4228,Bangalore,Sedan,2022-12-27,4.08,4
4229,Mumbai,Mini,2021-10-22,4.09,5
4230,Chennai,SUV,2023-06-20,4.32,7
4231,Delhi,Mini,2022-09-13,4.06,9
4232,Kolkata,Auto,2022-03-14,4.66,9
4233,Chennai,Mini,2023-10-27,4.32,9
4234,Pune,Mini,2022-10-23,3.89,6
4235,Hyderabad,Auto,2021-10-31,4.51,8
4236,Chennai,Sedan,2021-08-16,4.51,10
4237,Kolkata,Mini,2021-06-22,4.6,10
4238,Delhi,Sedan,2022-07-10,4.1,2
4239,Chennai,Mini,2022-12-24,4.01,8
4240,Bangalore,Bike,2021-08-17,4.6,0
4241,Delhi,Mini,2021-09-20,4.06,2
4242,Kolkata,Mini,2023-04-04,4.18,6
4243,Pune,Auto,2022-08-07,4.05,1
4244,Hyderabad,Bike,2022-11-27,4.4,3
4245,Hyderabad,Sedan,2022-07-16,4.88,7
4246,Kolkata,Sedan,2023-06-19,4.41,6
4247,Chennai,SUV,2021-12-29,4.65,6
4248,Mumbai,SUV,2022-09-26,4.9,7
4249,Mumbai,Auto,2021-05-02,4.02,9
4250,Delhi,Auto,2022-03-04,4.73,2
4251,Chennai,Sedan,2021-05-08,4.39,7
4252,Delhi,Auto,2021-06-06,4.38,6
4253,Hyderabad,Auto,2021-07-27,4.07,3
4254,Delhi,SUV,2021-08-15,4.82,0
4255,Bangalore,Sedan,2022-09-16,4.43,8
4256,Pune,Bike,2021-09-21,4.48,5
4257,Hyderabad,Sedan,2021-07-22,4.14,4
4258,Hyderabad,SUV,2022-10-06,4.3,9
4259,Mumbai,Sedan,2023-11-24,4.53,1
4260,Pune,SUV,2023-12-07,4.09,0
4261,Delhi,Mini,2022-04-30,4.83,5
4262,Mumbai,Mini,2023-11-15,4.55,8
4263,Kolkata,Bike,2022-08-22,4.43,3
4264,Chennai,Bike,2022-10-13,4.27,2
4265,Delhi,Sedan,2023-07-19,4.84,0
4266,Chennai,Auto,2023-11-16,4.28,6
4267,Pune,Mini,2022-10-11,4.06,4
4268,Delhi,SUV,2023-05-20,4.21,6
4269,Bangalore,Sedan,2022-02-27,3.83,1
4270,Bangalore,Mini,2021-07-23,3.94,6
4271,Hyderabad,Auto,2023-12-25,4.45,9
4272,Pune,Sedan,2022-02-25,4.19,3
4273,Pune,SUV,2023-11-14,4.86,6
4274,Chennai,Mini,2022-10-28,4.86,1
4275,Hyderabad,Mini,2021-08-20,3.82,7
4276,Hyderabad,Mini,2021-12-27,4.27,3
4277,Kolkata,Mini,2022-06-30,4.35,1
4278,Hyderabad,Bike,2021-06-08,4.96,5
4279,Delhi,Mini,2023-07-11,3.88,4
4280,Chennai,SUV,2021-11-27,3.94,0
4281,Pune,Bike,2021-06-15,4.55,3
4282,Kolkata,Bike,2022-05-24,4.14,0
4283,Bangalore,Mini,2021-06-25,4.11,8
4284,Kolkata,Sedan,2023-09-07,4.31,9
4285,Bangalore,Bike,2023-05-11,4.47,3
4286,Hyderabad,Bike,2022-01-10,3.86,6
4287,Pune,Sedan,2023-02-14,4.63,10
4288,Kolkata,SUV,2022-03-12,4.02,3
4289,Kolkata,Sedan,2021-05-29,4.52,0
4290,Delhi,SUV,2022-11-12,3.83,6
4291,Hyderabad,SUV,2022-05-12,4.91,2
4292,Mumbai,Bike,2022-04-30,4.25,3
4293,Chennai,SUV,2022-02-10,4.79,4
4294,Pune,Auto,2023-07-27,4.1,6
4295,Pune,Bike,2023-05-09,4.28,3
4296,Kolkata,SUV,2021-07-06,5.0,8
4297,Pune,Sedan,2022-03-18,3.82,2
4298,Hyderabad,SUV,2022-08-30,4.04,10
4299,Bangalore,Mini,2023-04-25,4.79,10
4300,Hyderabad,Sedan,2021-09-29,4.99,9
4301,Bangalore,Auto,2023-09-27,4.18,5
4302,Delhi,Mini,2023-02-20,4.59,5
4303,Chennai,SUV,2023-01-13,4.5,8
4304,Kolkata,Mini,2021-05-08,4.97,3
4305,Kolkata,SUV,2023-06-11,4.87,6
4306,Chennai,Sedan,2023-02-05,4.25,2
4307,Mumbai,SUV,2023-04-13,4.07,1
4308,Pune,Mini,2023-01-03,4.47,9
4309,Hyderabad,Sedan,2023-06-20,3.86,5
4310,Chennai,Auto,2022-02-21,4.33,8
4311,Kolkata,SUV,2023-07-22,3.92,5
4312,Bangalore,Bike,2022-05-28,4.83,1
4313,Delhi,Sedan,2022-10-23,4.4,5
4314,Hyderabad,Mini,2023-03-11,3.98,0
4315,Hyderabad,SUV,2022-12-17,4.5,10
4316,Chennai,Mini,2022-07-22,3.99,9
4317,Bangalore,Auto,2021-08-16,4.14,6
4318,Hyderabad,Auto,2021-09-25,4.25,6
4319,Pune,Bike,2023-10-02,4.79,3
4320,Kolkata,SUV,2021-10-01,3.82,0
4321,Kolkata,Auto,2022-07-21,4.07,0
4322,Delhi,Mini,2023-02-16,4.43,10
4323,Bangalore,Auto,2021-10-17,4.55,10
4324,Chennai,Sedan,2022-06-14,4.41,5
4325,Mumbai,SUV,2023-08-30,3.87,3
4326,Chennai,Mini,2021-08-18,4.77,9
4327,Hyderabad,Mini,2023-06-15,4.28,8
4328,Bangalore,Sedan,2022-06-14,4.45,5
4329,Chennai,Bike,2023-04-30,4.78,9
4330,Delhi,Mini,2022-01-25,4.9,10
4331,Chennai,Mini,2022-10-22,4.69,2
4332,Delhi,Sedan,2022-04-07,4.96,10
4333,Pune,Auto,2022-09-24,4.04,6
4334,Mumbai,Auto,2022-06-13,4.76,4
4335,Bangalore,Auto,2023-04-28,3.8,2
4336,Bangalore,SUV,2021-10-06,4.71,3
4337,Pune,Sedan,2021-12-13,4.83,6
4338,Bangalore,SUV,2022-07-11,4.1,0
4339,Mumbai,Sedan,2023-11-19,4.61,0
4340,Kolkata,Auto,2022-03-26,3.98,2
4341,Kolkata,Sedan,2022-04-17,4.5,9
4342,Kolkata,Bike,2023-06-01,4.63,4
4343,Hyderabad,Sedan,2023-02-04,3.99,2
4344,Pune,Auto,2021-09-01,4.56,5
4345,Chennai,Sedan,2023-09-19,4.16,6
4346,Kolkata,Mini,2021-12-20,4.07,0
4347,Pune,Auto,2023-10-05,4.45,4
4348,Bangalore,Bike,2022-02-10,4.89,4
4349,Chennai,Sedan,2022-10-02,4.65,5
4350,Bangalore,Auto,2023-10-02,4.66,6
4351,Delhi,SUV,2022-12-04,4.42,2
4352,Delhi,Bike,2022-12-30,4.01,1
4353,Hyderabad,Auto,2022-11-10,4.99,0
4354,Hyderabad,Sedan,2023-02-24,4.34,7
4355,Pune,Auto,2021-10-06,4.53,1
4356,Delhi,SUV,2022-08-04,4.14,4
4357,Delhi,SUV,2023-11-03,3.87,0
4358,Chennai,Mini,2023-06-11,4.54,2
4359,Kolkata,Mini,2023-07-02,4.2,0
4360,Hyderabad,Bike,2021-11-26,4.82,8
4361,Hyderabad,Auto,2022-01-11,3.95,10
4362,Bangalore,Auto,2022-03-25,4.69,3
4363,Hyderabad,Sedan,2023-05-20,4.5,3
4364,Pune,SUV,2023-07-10,4.93,6
4365,Kolkata,Bike,2022-10-31,3.96,10
4366,Kolkata,Bike,2022-07-15,3.93,8
4367,Chennai,Mini,2023-06-28,4.49,3
4368,Delhi,SUV,2021-12-21,4.69,10
4369,Delhi,Mini,2023-05-30,4.19,7
